No.	FileHandle	SoluteName	Formula	Subset	Charge	Level1	Level2	Level3	Solvent	DeltaGsolv	type	eps	n	alpha	beta	gamma	phi**2	psi**2	beta**2	H	C	HC	CC	CC2	N	HN	HN2	CN	NC	NC2	NC3	O	HO	HO2	OC	CO2	ON	OO	F	Cl	Br	I	FC	ClC	BrC	IC	Si	OSi	P	HP	OP	S	HS	OS	SP	SS	TotalArea
1334	0110but	butylamine	H11C4N1	[g]	0	3	1	0	hexanol	-5.5	abs	12.5102	1.4178	0.37	0.48	37.15	0	0	0.2304	132.847	19.503	71.584	15.978	0	11.893	18.504	0	1.624	38.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.243
1335	0215pbr	p-bromophenol	H5C6O1BR1	[g]	0	9	1	0	hexanol	-10.51	abs	12.5102	1.4178	0.37	0.48	37.15	0	0	0.2304	60.239	54.176	32.606	72.755	0	0	0	0	0	0	0	0	18.359	8.617	0	4.5	0	0	0	0	0	44.638	0	0	0	29.165	0	0	0	0	0	0	0	0	0	0	0	177.412
1336	0008noc	n-octane	H18C8	[g]	0	2	1	1	iodobenzene	-4.72	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	207.769	36.077	139.807	33.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.846
1337	0036tol	toluene	H8C7	[g]	0	2	1	6	iodobenzene	-4.99	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
1338	0044met	methanol	H4C1O1	[g]	0	2	2	1	iodobenzene	-2.18	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	52.775	11.719	26.292	0	0	0	0	0	0	0	0	0	19.815	9.816	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.309
1339	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	iodobenzene	-3.18	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
1340	0047pro	1-propanol	H8C3O1	[g]	0	2	2	1	iodobenzene	-3.52	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	99.3	17.234	57.569	12.949	0	0	0	0	0	0	0	0	18.022	9.837	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.556
1341	0049but	1-butanol	H10C4O1	[g]	0	2	2	1	iodobenzene	-4.05	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	121.113	19.833	72.23	16.122	0	0	0	0	0	0	0	0	18.032	9.834	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.978
1342	0052pen	1-pentanol	H12C5O1	[g]	0	2	2	1	iodobenzene	-5.02	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	141.224	22.687	86.487	19.584	0	0	0	0	0	0	0	0	19.012	9.06	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.924
1343	0053phe	phenol	H6C6O1	[g]	0	2	2	2	iodobenzene	-6.76	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	74.866	60.488	42.537	81.184	0	0	0	0	0	0	0	0	18.392	8.575	0	4.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.746
1344	0054hex	1-hexanol	H14C6O1	[g]	0	2	2	1	iodobenzene	-5.71	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	162.885	25.384	101.054	22.886	0	0	0	0	0	0	0	0	19.013	9.054	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.282
1345	0055ocr	o-cresol	H8C7O1	[g]	0	2	2	2	iodobenzene	-7.14	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	96.156	63.514	56.868	82.409	0	0	0	0	0	0	0	0	15.657	8.542	0	3.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.327
1346	0056mcr	m-cresol	H8C7O1	[g]	0	2	2	2	iodobenzene	-6.04	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	96.138	62.885	56.85	81.215	0	0	0	0	0	0	0	0	18.419	8.543	0	4.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.442
1347	0057pcr	p-cresol	H8C7O1	[g]	0	2	2	2	iodobenzene	-7.01	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	96.461	62.796	57.007	81.107	0	0	0	0	0	0	0	0	18.429	8.595	0	4.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.686
1348	0058hep	1-heptanol	H16C7O1	[g]	0	2	2	1	iodobenzene	-6.53	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	184.583	28.065	115.633	26.186	0	0	0	0	0	0	0	0	19.012	9.061	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.66
1349	0062dio	"1,4-dioxane"	H8C4O2	[g]	0	2	3	0	iodobenzene	-4.94	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	97.289	20.715	65.452	12.801	0	0	0	0	0	0	0	0	28.312	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.316
1350	0076but	2-butanone	H8C4O1	[g]	0	2	4	2	iodobenzene	-4.22	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	96.603	29.05	65.096	24.549	0	0	0	0	0	0	0	0	22.451	0	0	14.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.104
1351	0103eth	ethylamine	H7C2N1	[g]	0	3	1	0	iodobenzene	-2.73	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	89.43	14.194	42.357	8.715	0	11.88	18.548	0	2.003	38.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.505
1352	0106pro	propylamine	H9C3N1	[g]	0	3	1	0	iodobenzene	-3.54	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	111.065	16.847	56.953	12.735	0	11.893	18.496	0	1.615	38.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.805
1353	0110but	butylamine	H11C4N1	[g]	0	3	1	0	iodobenzene	-4.19	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	132.847	19.503	71.584	15.978	0	11.893	18.504	0	1.624	38.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.243
1354	0215pbr	p-bromophenol	H5C6O1BR1	[g]	0	9	1	0	iodobenzene	-8.45	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	60.239	54.176	32.606	72.755	0	0	0	0	0	0	0	0	18.359	8.617	0	4.5	0	0	0	0	0	44.638	0	0	0	29.165	0	0	0	0	0	0	0	0	0	0	0	177.412
1355	0506nit	nitromethane	H3C1N1O2	[g]	0	4	2	0	iodobenzene	-4.1	abs	4.547	1.62	0	0.12	55.72	0.734449	0	0.0144	36.939	11.231	24.965	0	0	4.146	0	0	4.454	14.279	0	0	53.926	0	0	0	0	32.482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.242
1356	0072but	butanal	H8C4O1	[g]	0	2	4	1	isobutanol	-4.82	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	96.399	27.462	64.833	21.603	0	0	0	0	0	0	0	0	26.047	0	0	16.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.908
1357	0086eth	aceticacid	H4C2O2	[g]	0	2	5	0	isobutanol	-6.8	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	50.326	18.311	25.273	11.467	0	0	0	0	0	0	0	0	43.233	9.17	0	21.68	8.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.87
1358	0087pro	propanoicacid	H6C3O2	[g]	0	2	5	0	isobutanol	-6.98	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	74.142	20.699	41.287	15.316	0	0	0	0	0	0	0	0	40.789	9.179	0	20.114	7.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.63
1359	0088but	butanoicacid	H8C4O2	[g]	0	2	5	0	isobutanol	-7.62	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	96.172	23.176	56.103	18.152	0	0	0	0	0	0	0	0	40.743	9.17	0	20.084	7.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.091
1360	0089pen	pentanoicacid	H10C5O2	[g]	0	2	5	0	isobutanol	-8.06	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	117.904	25.808	70.707	21.385	0	0	0	0	0	0	0	0	40.759	9.17	0	20.066	7.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.471
1361	0090hex	hexanoicacid	H12C6O2	[g]	0	2	5	0	isobutanol	-8.77	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	139.578	28.494	85.277	24.684	0	0	0	0	0	0	0	0	40.756	9.169	0	20.059	7.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.827
1362	0095eth	ethylacetate	H8C4O2	[g]	0	2	6	0	isobutanol	-4.27	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	98.436	31.008	66.383	19.33	0	0	0	0	0	0	0	0	33.161	0	0	17.991	7.611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.605
1363	0104dim	dimethylamine	H7C2N1	[g]	0	3	1	0	isobutanol	-4.43	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	87.404	19.36	50.035	0	0	8.369	9.117	0	8.1	72.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.134
1364	0107tri	trimethylamine	H9C3N1	[g]	0	3	1	0	isobutanol	-3.9	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	104.469	25.444	70.245	0	0	5.935	0	0	10.682	87.289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.848
1365	0109pip	piperazine	H10C4N2	[g]	0	3	1	0	isobutanol	-6.58	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	124.005	17.974	65.685	11.08	0	14.791	18.385	0	7.458	118.373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.77
1366	0111die	diethylamine	H11C4N1	[g]	0	3	1	0	isobutanol	-4.86	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	124.959	25.41	76.627	15.564	0	7.528	7.802	0	3.569	60.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.896
1367	0115dip	dipropylamine	H15C6N1	[g]	0	3	1	0	isobutanol	-5.87	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	167.771	31.177	105.439	23.011	0	7.438	7.779	0	2.828	59.373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.386
1368	0116pyr	pyridine	H5C5N1	[g]	0	3	3	1	isobutanol	-5.87	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	64.653	57.425	43.744	60.8	0	14.301	0	0	11.58	47.197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.379
1369	0225pipa	piperidine	H11C5N1	[g]	0	3	1	0	isobutanol	-6.17	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	133.657	20.973	81.093	20.363	0	7.324	9.149	0	3.636	58.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.954
1370	0228met	methylamine	H5C1N1	[g]	0	3	1	0	isobutanol	-4.56	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	67.139	10.981	26.288	0	0	12.243	19.658	0	4.546	42.967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.362
1371	0507iso	isobutanol	H10C4O1	[g]	0	2	2	1	isobutanol	-5.79	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	114.707	21.735	69.556	13.362	0	0	0	0	0	0	0	0	15.945	8.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.387
1372	n017	hydrogenperoxide	H2O2	[g]	0	2	8	0	isobutanol	-7.93	abs	16.7766	1.3955	0.37	0.48	32.38	0	0	0.2304	27.746	0	0	0	0	0	0	0	0	0	0	0	44.198	19.784	0	0	0	0	28.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.944
1373	0005npe	n-pentane	H12C5	[g]	0	2	1	1	isooctane	-3.21	abs	1.9358	1.3915	0	0	26.38	0	0	0	142.678	28.033	96.048	23.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.711
1374	0006nhe	n-hexane	H14C6	[g]	0	2	1	1	isooctane	-3.08	abs	1.9358	1.3915	0	0	26.38	0	0	0	164.387	30.708	110.642	26.579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.095
1375	0008noc	n-octane	H18C8	[g]	0	2	1	1	isooctane	-5.44	abs	1.9358	1.3915	0	0	26.38	0	0	0	207.769	36.077	139.807	33.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.846
1376	0022pro	propene	H6C3	[g]	0	2	1	4	isooctane	-1.61	abs	1.9358	1.3915	0	0	26.38	0	0	0	74.931	37.922	50.57	32.046	0.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.853
1377	0025buta	1-butene	H8C4	[g]	0	2	1	4	isooctane	-2.26	abs	1.9358	1.3915	0	0	26.38	0	0	0	95.675	39.03	64.522	35.047	0.256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.705
1378	0027pen	1-pentene	H10C5	[g]	0	2	1	4	isooctane	-2.36	abs	1.9358	1.3915	0	0	26.38	0	0	0	117.087	41.852	78.913	37.98	0.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.939
1379	0035ben	benzene	H6C6	[g]	0	2	1	6	isooctane	-4.01	abs	1.9358	1.3915	0	0	26.38	0	0	0	77.548	65.297	52.481	87.613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.845
1380	0036tol	toluene	H8C7	[g]	0	2	1	6	isooctane	-4.68	abs	1.9358	1.3915	0	0	26.38	0	0	0	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
1381	0039mxy	m-xylene	H10C8	[g]	0	2	1	6	isooctane	-5.12	abs	1.9358	1.3915	0	0	26.38	0	0	0	119.554	70.474	80.676	88.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.028
1382	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	isooctane	-2.44	abs	1.9358	1.3915	0	0	26.38	0	0	0	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
1383	0047pro	1-propanol	H8C3O1	[g]	0	2	2	1	isooctane	-3	abs	1.9358	1.3915	0	0	26.38	0	0	0	99.3	17.234	57.569	12.949	0	0	0	0	0	0	0	0	18.022	9.837	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.556
1384	0049but	1-butanol	H10C4O1	[g]	0	2	2	1	isooctane	-3.56	abs	1.9358	1.3915	0	0	26.38	0	0	0	121.113	19.833	72.23	16.122	0	0	0	0	0	0	0	0	18.032	9.834	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.978
1385	0052pen	1-pentanol	H12C5O1	[g]	0	2	2	1	isooctane	-4.17	abs	1.9358	1.3915	0	0	26.38	0	0	0	141.224	22.687	86.487	19.584	0	0	0	0	0	0	0	0	19.012	9.06	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.924
1386	0053phe	phenol	H6C6O1	[g]	0	2	2	2	isooctane	-5.3	abs	1.9358	1.3915	0	0	26.38	0	0	0	74.866	60.488	42.537	81.184	0	0	0	0	0	0	0	0	18.392	8.575	0	4.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.746
1387	0054hex	1-hexanol	H14C6O1	[g]	0	2	2	1	isooctane	-5.1	abs	1.9358	1.3915	0	0	26.38	0	0	0	162.885	25.384	101.054	22.886	0	0	0	0	0	0	0	0	19.013	9.054	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.282
1388	0055ocr	o-cresol	H8C7O1	[g]	0	2	2	2	isooctane	-5.68	abs	1.9358	1.3915	0	0	26.38	0	0	0	96.156	63.514	56.868	82.409	0	0	0	0	0	0	0	0	15.657	8.542	0	3.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.327
1389	0057pcr	p-cresol	H8C7O1	[g]	0	2	2	2	isooctane	-5.59	abs	1.9358	1.3915	0	0	26.38	0	0	0	96.461	62.796	57.007	81.107	0	0	0	0	0	0	0	0	18.429	8.595	0	4.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.686
1390	0062dio	"1,4-dioxane"	H8C4O2	[g]	0	2	3	0	isooctane	-4.02	abs	1.9358	1.3915	0	0	26.38	0	0	0	97.289	20.715	65.452	12.801	0	0	0	0	0	0	0	0	28.312	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.316
1391	0072but	butanal	H8C4O1	[g]	0	2	4	1	isooctane	-3.45	abs	1.9358	1.3915	0	0	26.38	0	0	0	96.399	27.462	64.833	21.603	0	0	0	0	0	0	0	0	26.047	0	0	16.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.908
1392	0073pen	pentanal	H10C5O1	[g]	0	2	4	1	isooctane	-4.24	abs	1.9358	1.3915	0	0	26.38	0	0	0	118.886	30.591	79.93	24.734	0	0	0	0	0	0	0	0	23.688	0	0	15.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.165
1393	0075pro	acetone	H6C3O1	[g]	0	2	4	2	isooctane	-2.44	abs	1.9358	1.3915	0	0	26.38	0	0	0	73.178	26.503	49.331	20.806	0	0	0	0	0	0	0	0	24.984	0	0	16.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.665
1394	0076but	2-butanone	H8C4O1	[g]	0	2	4	2	isooctane	-3.4	abs	1.9358	1.3915	0	0	26.38	0	0	0	96.603	29.05	65.096	24.549	0	0	0	0	0	0	0	0	22.451	0	0	14.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.104
1395	0078pen	2-pentanone	H10C5O1	[g]	0	2	4	2	isooctane	-4.14	abs	1.9358	1.3915	0	0	26.38	0	0	0	118.63	31.561	79.9	27.404	0	0	0	0	0	0	0	0	22.404	0	0	14.383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.595
1396	0080hex	2-hexanone	H12C6O1	[g]	0	2	4	2	isooctane	-4.72	abs	1.9358	1.3915	0	0	26.38	0	0	0	140.285	34.231	94.453	30.67	0	0	0	0	0	0	0	0	22.418	0	0	14.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.934
1397	0110but	butylamine	H11C4N1	[g]	0	3	1	0	isooctane	-3.57	abs	1.9358	1.3915	0	0	26.38	0	0	0	132.847	19.503	71.584	15.978	0	11.893	18.504	0	1.624	38.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.243
1398	0118ani	aniline	H7C6N1	[g]	0	3	2	0	isooctane	-5.2	abs	1.9358	1.3915	0	0	26.38	0	0	0	88.183	59.941	42.242	80.39	0	10.955	18.043	0	2.956	13.812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.079
1399	0131nit	1-nitropropane	H7C3N1O2	[g]	0	4	2	0	isooctane	-3.94	abs	1.9358	1.3915	0	0	26.38	0	0	0	83.214	15.902	56.095	11.816	0	4.143	0	0	1.401	13.05	0	0	50.916	0	0	0	0	30.666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.175
1400	0137ethb	ethanethiol	H6C2S1	[g]	0	10	1	0	isooctane	-3.13	abs	1.9358	1.3915	0	0	26.38	0	0	0	74.839	13.855	41.84	8.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.976	10.355	0	0	0	122.671
1401	0138pro	1-propanethiol	H8C3S1	[g]	0	10	1	0	isooctane	-3.78	abs	1.9358	1.3915	0	0	26.38	0	0	0	96.878	16.362	56.629	12.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.908	10.329	0	0	0	147.148
1402	0162tri	chloroform	H1C1CL3	[g]	0	6	1	0	isooctane	-3.06	abs	1.9358	1.3915	0	0	26.38	0	0	0	12.133	2.165	8.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.899	0	0	0	71.801	0	0	0	0	0	0	0	0	0	0	0	0	129.197
1403	0240met	methylbenzoate	H8C8O2	[g]	0	2	6	0	isooctane	-6.71	abs	1.9358	1.3915	0	0	26.38	0	0	0	95.863	76.752	64.816	87.154	0	0	0	0	0	0	0	0	29.902	0	0	16.187	7.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.517
1404	0506nit	nitromethane	H3C1N1O2	[g]	0	4	2	0	isooctane	-2.82	abs	1.9358	1.3915	0	0	26.38	0	0	0	36.939	11.231	24.965	0	0	4.146	0	0	4.454	14.279	0	0	53.926	0	0	0	0	32.482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.242
1405	0008noc	n-octane	H18C8	[g]	0	2	1	1	isopropanol	-4.5	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	207.769	36.077	139.807	33.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.846
1406	0036tol	toluene	H8C7	[g]	0	2	1	6	isopropanol	-4.38	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
1407	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	isopropanol	-4.84	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
1408	0048pro	isopropanol	H8C3O1	[g]	0	2	2	1	isopropanol	-4.82	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	96.348	18.269	56.984	12.25	0	0	0	0	0	0	0	0	17.93	8.387	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.546
1409	0062dio	"1,4-dioxane"	H8C4O2	[g]	0	2	3	0	isopropanol	-4.49	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	97.289	20.715	65.452	12.801	0	0	0	0	0	0	0	0	28.312	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.316
1410	0076but	2-butanone	H8C4O1	[g]	0	2	4	2	isopropanol	-4.07	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	96.603	29.05	65.096	24.549	0	0	0	0	0	0	0	0	22.451	0	0	14.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.104
1411	0506nit	nitromethane	H3C1N1O2	[g]	0	4	2	0	isopropanol	-4	abs	19.2645	1.3776	0.33	0.56	30.13	0	0	0.3136	36.939	11.231	24.965	0	0	4.146	0	0	4.454	14.279	0	0	53.926	0	0	0	0	32.482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.242
1412	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	isopropylbenzene	-2.9	abs	2.3712	1.4915	0	0.16	39.85	0.444889	0	0.0256	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
1413	0075pro	acetone	H6C3O1	[g]	0	2	4	2	isopropylbenzene	-3.32	abs	2.3712	1.4915	0	0.16	39.85	0.444889	0	0.0256	73.178	26.503	49.331	20.806	0	0	0	0	0	0	0	0	24.984	0	0	16.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.665
1414	0076but	2-butanone	H8C4O1	[g]	0	2	4	2	isopropylbenzene	-4.02	abs	2.3712	1.4915	0	0.16	39.85	0.444889	0	0.0256	96.603	29.05	65.096	24.549	0	0	0	0	0	0	0	0	22.451	0	0	14.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.104
1415	0078pen	2-pentanone	H10C5O1	[g]	0	2	4	2	isopropylbenzene	-4.84	abs	2.3712	1.4915	0	0.16	39.85	0.444889	0	0.0256	118.63	31.561	79.9	27.404	0	0	0	0	0	0	0	0	22.404	0	0	14.383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.595
1416	0080hex	2-hexanone	H12C6O1	[g]	0	2	4	2	isopropylbenzene	-5.39	abs	2.3712	1.4915	0	0.16	39.85	0.444889	0	0.0256	140.285	34.231	94.453	30.67	0	0	0	0	0	0	0	0	22.418	0	0	14.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.934
